original.publication.short,setting,ecosystem.type,dimensionality,arena.size,experimental.duration.seconds,temperature.degree.celcius,predator.species,predator.met.group,predator.ana.group,consumption.type,predation.strategy,predator.mass.mg,prey.species,prey.mass.mg,attack.rate,handling.time,Starvation.Y.N,Starvation.time.seconds,original.publication.full,from.meta.study
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,16.01,Aphis gossypii,0.0551,0.0000000739585607557257,13067.1401814966,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,16.01,Aphis gossypii,0.0551,0.0000000225694595288403,19848.8331918985,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,16.01,Aphis gossypii,0.0551,0.00000012708319751303,16333.9546279655,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0095,0.000000113194351256502,21150.558665569,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0095,0.0000000590277236435128,23561.5080825986,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0095,0.000000159027812018237,21757.756966725,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0095,0.000000106597176846407,20483.6371073786,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0095,0.0000000836805600384453,18045.1230934538,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.03565,0.00000011805544042011,8563.83252538284,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.03565,0.0000000871527269849568,7718.35005849622,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.03565,0.000000201389182411204,9811.98086035766,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.03565,0.000000201389182411204,9811.98086035766,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.03565,0.0000000593750763392966,9617.30016888797,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0551,0.000000115277524166819,8711.44769512212,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0551,0.0000000885417741103662,8809.29444695818,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0551,0.0000000444445857248575,10384.4619621779,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0551,0.000000223611562399244,10182.1804897183,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,31.96,Aphis gossypii,0.0551,0.000000247568719032117,10740.1544118444,Y,43200,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0095,0.0000000899304888598758,16904.7203473244,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0095,0.000000118055724488773,19026.6371969425,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0095,0.0000000888888380952381,18045.1230934538,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0095,0.0000000510417014558317,15653.5849135758,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0095,0.0000000298611252293201,17063.3002367874,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.03565,0.0000000826389168000492,8025.04195080648,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.03565,0.0000000333332819964701,12960.2378929427,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.03565,0.000000183333333333333,8845.10796316667,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.03565,0.000000138889001883392,8215.47026039816,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.03565,0.000000058680604331462,7718.35005849622,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,35,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0551,0.000000177777535124117,7431.55373656552,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,15,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0551,0.0000000232638754530563,8385.34448064258,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,20,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0551,0.0000000600693525736267,7686.56281438763,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,25,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0551,0.0000000795140301613452,7611.93004398797,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Xia.2003.EnvironEntomol,lab,terrestrial,2D,0.003,86400,30,Coccinella septempunctata,invert,invertebrate,carnivore,predator,41.94,Aphis gossypii,0.0551,0.000000119097405785062,7192.92167595219,Y,86400,"Xia, J.Y., Rabbinge, R. & Van der Werf, W. (2003): Multistage functional responses in a ladybeetle-aphid system: Scaling up from the laboratory to the field; Environmental Entomology 32; 151-162",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1998.SystApplAcar,lab,terrestrial,2D,0.0002,86400,35,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Aponychus corpuzae,0.0197599,0.00000000961384490252395,668991.61982145,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Lin, J.Z. & Liu, Q.Y. (1998): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Aponychus corpuzae (Acari: Tetranychidae); Systematic & Applied Acarology 3; 53-58",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1998.SystApplAcar,lab,terrestrial,2D,0.0002,86400,15,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Aponychus corpuzae,0.0197599,0.00000000592684826593183,1324863.76515298,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Lin, J.Z. & Liu, Q.Y. (1998): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Aponychus corpuzae (Acari: Tetranychidae); Systematic & Applied Acarology 3; 53-58",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1998.SystApplAcar,lab,terrestrial,2D,0.0002,86400,30,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Aponychus corpuzae,0.0197599,0.0000000101229147007399,708343.682480389,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Lin, J.Z. & Liu, Q.Y. (1998): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Aponychus corpuzae (Acari: Tetranychidae); Systematic & Applied Acarology 3; 53-58",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1998.SystApplAcar,lab,terrestrial,2D,0.0002,86400,20,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Aponychus corpuzae,0.0197599,0.0000000101083702029357,778303.390966,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Lin, J.Z. & Liu, Q.Y. (1998): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Aponychus corpuzae (Acari: Tetranychidae); Systematic & Applied Acarology 3; 53-58",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1998.SystApplAcar,lab,terrestrial,2D,0.0002,86400,25,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Aponychus corpuzae,0.0197599,0.0000000125082031169791,830773.153289981,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Lin, J.Z. & Liu, Q.Y. (1998): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Aponychus corpuzae (Acari: Tetranychidae); Systematic & Applied Acarology 3; 53-58",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1999.SystApplAcar,lab,terrestrial,2D,0.0009,86400,15,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Schizotetranychus nanjingensis,0.026591,0.00000000361458214919683,454890.519606302,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Ji, J. & Lin, J.Z. (1999): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Schizotetranychus nanjingensis (Acari: Tetranychidae), a spider mite injurious to bamboo in Fujian, China; Systematic & Applied Acarology 4; 63-68",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1999.SystApplAcar,lab,terrestrial,2D,0.0009,86400,35,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Schizotetranychus nanjingensis,0.026591,0.0000000160000470015922,276182.813895482,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Ji, J. & Lin, J.Z. (1999): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Schizotetranychus nanjingensis (Acari: Tetranychidae), a spider mite injurious to bamboo in Fujian, China; Systematic & Applied Acarology 4; 63-68",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1999.SystApplAcar,lab,terrestrial,2D,0.0009,86400,10,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Schizotetranychus nanjingensis,0.026591,0.0000000055833424780352,1572620.74974249,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Ji, J. & Lin, J.Z. (1999): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Schizotetranychus nanjingensis (Acari: Tetranychidae), a spider mite injurious to bamboo in Fujian, China; Systematic & Applied Acarology 4; 63-68",Rall.2012.Phil.Trans.R.Soc.B
Zhang.1999.SystApplAcar,lab,terrestrial,2D,0.0009,86400,20,Amblyseius longispinosus,invert,invertebrate,carnivore,predator,0.00438648,Schizotetranychus nanjingensis,0.026591,0.0000000112395849518334,406152.425106242,Y,86400,"Zhang, Y.X., Zhang, Z.Q., Ji, J. & Lin, J.Z. (1999): Predation of Amblyseius longispinosus (Acari: Phytoseiidae) on Schizotetranychus nanjingensis (Acari: Tetranychidae), a spider mite injurious to bamboo in Fujian, China; Systematic & Applied Acarology 4; 63-68",Rall.2012.Phil.Trans.R.Soc.B
